Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GradeClass
16,0,2,2,1.1659440772471408,17,1,1,1,1,0,1,4
18,1,0,0,19.96842467847548,24,0,1,0,0,0,0,4
17,0,2,3,15.048049074389345,25,0,2,0,0,0,0,4
16,0,0,1,17.278066325882264,23,1,3,0,0,0,0,4
15,1,0,2,13.023954241906928,13,1,2,1,1,0,0,1
16,1,2,2,17.125702560935245,13,0,1,0,0,1,0,4
15,1,0,2,2.2476594985741882,13,1,1,1,1,1,0,4
17,0,0,4,6.954756711186311,24,1,2,0,0,1,0,4
18,1,0,2,17.528418872089855,3,0,3,0,0,1,0,3
18,0,2,1,4.033104225337844,3,1,3,0,0,0,1,2
17,1,1,4,1.5648419716004547,14,0,1,0,1,0,0,3
18,1,1,2,15.762378798904379,14,0,2,1,1,0,0,4
18,0,0,1,16.709723112865923,17,0,3,0,0,0,0,4
15,0,2,1,3.253044363798012,13,1,1,0,0,0,0,1
17,0,2,3,17.08691965565431,25,1,2,0,0,0,0,2
16,0,0,1,13.735355911943392,0,0,2,1,0,0,0,2
15,0,0,2,10.401653664331679,9,0,1,0,0,0,1,4
17,0,0,2,16.60500386,28,0,0,0,1,0,0,4
15,1,3,1,8.384984986379315,19,1,2,1,1,0,0,3
16,1,1,2,3.8798791244679443,9,1,0,0,0,0,0,3
16,0,3,0,5.697053532212273,9,0,1,0,1,0,0,1
17,1,0,2,10.103280365866297,26,0,2,0,1,0,0,4
16,0,2,2,10.626615853463514,23,0,0,1,0,0,0,3
15,1,2,2,16.111616528824673,1,0,2,1,0,0,0,1
16,1,1,2,15.827054473046688,28,0,1,1,1,0,0,2
15,0,3,3,11.627331144091498,27,1,2,1,0,0,0,4
15,0,0,2,15.615709667309527,26,0,3,1,0,0,0,0
16,0,0,0,3.8354691658734197,7,0,3,0,1,1,0,4
17,1,1,1,1.0012905418658868,0,0,2,0,0,0,0,3
18,0,2,2,17.472676452694003,0,0,0,0,1,0,0,4
16,1,1,3,1.5110898752553914,3,0,3,0,0,0,0,0
15,0,0,3,4.933768594879946,6,0,1,1,0,0,0,4
15,1,1,3,13.906378992487692,8,0,0,1,0,1,0,3
16,1,0,1,8.188958752546183,15,1,3,0,0,0,0,2
17,0,0,2,17.526279398310177,4,0,4,0,0,0,0,3
17,1,1,2,5.959595893245391,1,1,2,1,0,0,0,1
15,1,2,1,0.2374269333871859,27,0,0,0,1,0,0,3
15,0,0,0,6.013112811214882,22,0,3,0,0,0,0,1
17,1,0,3,11.561500983696632,10,0,0,1,0,0,0,4
18,0,0,1,7.518767508065867,17,1,3,0,0,0,0,1
16,0,0,1,10.697455115175105,24,0,2,1,0,0,1,4
15,0,2,0,17.531962376700374,24,0,2,1,0,0,0,1
15,0,3,3,18.24970108460737,18,1,2,0,0,0,1,3
17,1,0,2,5.319481293082243,12,0,4,0,1,0,0,0
16,1,2,2,9.242809465398015,23,1,3,1,0,0,0,4
17,1,2,3,10.982880304829024,10,0,2,0,1,1,0,1
16,0,2,1,18.982249137764942,19,0,3,0,0,0,0,0
16,1,0,2,19.972346383287693,18,0,2,1,0,0,0,1
16,1,3,0,4.708144976830533,16,1,3,0,0,0,0,1
15,0,0,1,14.539597426916309,4,0,3,0,1,0,0,1
18,0,0,3,7.560621244663903,12,0,0,0,0,0,0,3
17,1,0,2,0.16216393772426452,29,0,2,0,0,0,0,1
18,0,0,1,0.1850504487180471,26,0,4,0,0,0,0,0
17,0,0,1,9.211320151245115,19,1,4,0,1,1,1,1
16,0,0,2,9.766698260086692,0,0,0,0,1,0,0,2
15,0,0,0,0.4513939314688531,9,0,1,0,0,0,0,4
18,1,2,1,13.73854833548605,7,0,4,1,0,0,1,3
15,0,2,1,5.880067771899062,23,0,2,1,1,0,0,2
17,0,0,1,11.197862030718987,28,0,2,0,1,0,0,2
15,0,2,3,6.018381463308375,7,0,1,0,0,0,0,0
15,0,2,1,3.3426862973861438,18,1,3,1,1,0,0,0
18,0,2,1,8.143474771977505,5,1,1,1,0,0,1,3
16,0,0,2,4.645467295810015,11,0,1,1,0,0,0,3
15,0,1,3,10.69601953838336,27,1,1,1,0,0,0,4
16,0,3,1,3.976570605729599,6,0,4,0,0,0,0,1
17,1,1,0,10.168119532892542,15,0,3,0,0,1,0,3
15,0,0,1,3.147570297377351,8,0,3,1,0,1,0,3
18,1,1,2,13.41949419,20,0,2,1,0,0,0,1
17,0,1,2,15.078753688828481,24,0,4,0,0,1,0,4
17,0,1,3,2.2078846849986755,21,1,3,0,0,0,0,0
18,0,0,4,9.356048240746784,9,1,3,0,0,0,0,4
15,0,0,2,1.4174340130974716,9,0,4,0,1,0,0,1
15,1,2,2,11.963648910840048,9,0,2,0,0,0,0,0
17,0,2,2,5.288085958592907,19,1,3,1,0,0,0,0
15,0,0,0,10.552489136774156,28,0,4,1,0,0,0,0
16,1,3,4,10.349220187685823,15,0,3,1,1,0,1,4
18,1,0,1,18.487086923876006,0,0,2,1,0,0,0,1
16,0,1,1,10.981664451374458,16,0,0,0,0,0,0,4
15,1,2,2,11.659969594366313,29,0,3,1,1,1,0,4
17,1,2,1,8.033062515287606,25,1,2,1,0,1,0,2
18,1,3,2,18.981592063656336,20,1,1,0,0,1,0,3
15,0,0,2,15.543718188792193,28,0,3,1,0,1,0,4
15,0,2,2,5.708105806056832,13,1,2,0,1,0,0,2
17,0,0,3,16.88419171552464,18,0,2,1,0,0,0,1
17,1,2,1,8.647927204,20,0,3,0,1,0,0,2
16,0,2,2,16.57334287067188,20,1,2,0,0,1,0,4
18,1,1,2,16.45776136587004,16,0,0,0,1,0,1,1
18,0,0,2,3.7774037352570877,13,0,2,0,0,0,0,2
17,0,2,2,14.022822627671538,7,0,0,0,0,0,0,4
16,1,0,1,5.812859386130622,20,1,1,0,0,0,0,1
18,0,0,2,5.949853399853364,20,1,0,0,0,0,0,1
17,1,2,1,5.926961537611614,8,1,1,0,0,0,0,3
15,1,0,3,14.511364951198964,7,0,2,0,1,0,1,4
18,0,2,1,4.596520835850722,12,1,2,1,0,0,0,3
16,1,0,2,0.018116704921804505,16,0,4,1,0,1,0,1
16,0,0,0,14.304737069652662,18,1,2,1,0,0,0,1
16,0,2,1,3.4236948767025055,27,0,3,1,0,0,0,2
15,1,1,2,2.089647906156693,6,0,2,0,1,1,0,3
18,0,0,3,4.750322411881203,16,0,3,0,0,0,0,0
18,1,2,2,7.598010446454079,0,1,3,0,0,0,0,4
15,0,1,3,9.518126549464014,4,1,2,1,0,0,0,3
18,0,1,2,0.8914008142526164,24,0,1,1,0,0,0,1
15,0,0,2,19.411466652547208,5,0,2,0,0,0,1,2
15,0,2,1,14.321261068391163,25,1,3,0,0,0,0,4
15,0,2,3,6.463881306486723,1,0,2,1,1,0,0,4
16,1,2,1,6.373945145707946,26,1,3,0,1,0,0,2
18,1,0,3,8.970850987369188,24,1,1,0,1,0,0,1
15,1,2,3,12.52489645526066,15,0,0,1,1,0,0,0
18,1,1,3,2.927461331779355,21,0,2,0,0,0,0,2
16,1,1,2,3.7785962752990465,4,0,3,1,0,0,1,0
15,1,0,2,17.18869165667102,4,0,2,0,1,0,0,3
17,0,2,2,5.125098477781451,11,0,3,1,1,0,0,4
16,0,2,1,7.603899959503551,2,1,1,1,0,1,0,1
17,1,0,2,17.42543701900234,29,0,2,0,0,0,0,0
18,1,0,0,13.26295658799645,15,0,3,1,0,0,0,1
18,0,2,2,6.834237586833767,5,0,3,1,0,0,0,3
16,0,0,1,13.673990914492416,14,0,1,1,0,0,0,0
18,0,3,1,0.3936643076282742,14,1,2,0,1,1,1,1
17,1,1,1,14.712853200227304,28,0,3,0,0,0,0,1
15,1,1,2,9.74032081,15,0,0,0,0,0,0,3
15,1,0,2,16.263642945689224,19,1,3,1,0,1,0,2
15,0,0,0,19.092753040129367,12,0,2,1,0,0,1,3
16,0,3,2,18.515770989891365,11,0,1,0,0,0,0,0
18,1,0,1,18.185300869106815,9,0,3,0,1,0,0,0
17,1,2,2,10.243399118677743,13,1,1,1,1,0,1,4
18,0,0,2,7.202842282778761,1,0,4,0,1,0,0,1
18,0,0,2,9.300706494613456,28,1,3,0,0,0,0,0
18,0,0,2,13.797920066267215,2,1,3,0,0,0,0,2
15,0,1,1,17.679955537423734,8,0,0,0,1,0,0,2
17,1,3,2,4.139726060002391,10,0,4,1,0,0,0,3
17,0,0,2,18.36386316923406,10,0,3,0,1,0,1,0
18,0,0,2,16.303604639397783,24,0,1,0,1,0,1,0
15,0,0,2,19.57712030356469,21,1,2,1,0,0,0,4
15,1,1,0,17.605035465633744,9,0,1,0,0,0,0,4
17,1,0,2,5.598746593838133,25,0,4,0,0,0,0,4
15,0,2,2,2.119118226880954,13,1,3,1,0,0,0,0
15,0,1,1,2.2448214398317723,8,0,4,1,0,0,0,3
15,0,1,0,5.8244663715655225,19,0,3,0,1,0,0,3
16,1,0,0,12.283674479690784,26,0,2,0,1,0,0,3
18,1,3,3,16.086406521943452,20,0,1,0,0,1,0,3
17,1,0,2,17.985006139631295,9,1,1,1,0,0,1,2
17,0,0,1,12.475067687384655,21,0,1,0,0,0,0,0
16,1,1,1,0.11262625496107459,28,0,2,0,0,0,0,1
18,0,1,2,3.7263355303706702,8,0,4,0,0,0,1,0
17,0,0,3,1.994524077067359,28,0,4,1,0,0,1,3
15,0,0,0,7.266489511,4,0,1,0,0,0,0,2
17,1,2,1,10.027019872674918,7,0,3,0,0,1,0,2
15,0,0,3,0.8679435715712169,10,1,2,0,0,0,0,0
16,1,2,0,6.969559515913106,0,1,2,0,0,0,0,1
15,1,1,1,3.5835934925064516,20,0,3,1,0,0,0,3
17,0,0,4,12.941403325177479,9,0,2,1,0,1,1,2
17,0,0,2,9.285447386486801,0,0,4,1,0,1,1,3
17,1,0,1,9.906352938678175,25,0,3,1,1,0,0,3
16,0,2,0,8.553835760669221,29,0,3,0,1,0,0,3
16,1,1,0,19.12039420973134,21,0,1,1,0,0,0,4
18,0,0,1,4.294702502431265,6,0,1,0,0,0,0,3
17,1,1,3,10.333285196877487,27,0,2,0,0,0,0,3
15,1,3,2,14.720347367306719,13,1,3,1,0,0,1,1
16,1,0,2,11.13688826269125,4,0,4,1,1,0,0,1
17,1,3,3,18.580417714336022,16,1,2,1,0,0,0,4
17,0,0,2,7.559367112825683,21,0,3,1,0,0,0,4
16,0,0,1,9.273516115463561,25,0,2,1,0,0,0,3
18,1,0,2,1.7704463042945684,20,1,1,0,1,0,1,2
16,1,0,3,12.17998222103857,5,0,3,1,1,0,0,2
16,0,0,3,5.764239368962121,15,1,3,1,0,0,0,0
15,0,0,0,3.206180790311377,10,0,1,1,1,0,1,2
15,0,3,2,10.89062585809016,9,0,2,1,0,0,0,2
18,0,2,2,10.646205267598212,14,0,2,0,0,0,0,1
17,0,2,3,1.517432824480951,6,0,1,1,0,0,0,0
16,0,0,1,13.964309069889456,22,1,4,0,0,1,0,0
18,1,0,2,12.475443813017058,1,1,2,1,0,1,0,1
15,0,0,3,3.780345654929944,11,1,1,0,1,0,0,2
16,0,2,2,9.388697243080877,18,0,1,0,1,0,0,2
17,1,3,2,14.40645833,11,0,4,0,0,0,0,0
15,0,0,0,10.58871481082553,15,0,3,0,0,0,1,2
15,0,0,1,7.909781523671404,5,0,3,0,0,0,0,0
15,0,1,1,6.446769161618873,2,1,0,0,0,0,1,2
18,0,0,3,12.207877332881072,1,0,3,0,1,0,0,3
17,0,0,1,18.782173966204812,19,0,2,0,0,1,0,1
16,1,1,2,13.434896809549668,4,0,3,0,0,1,0,4
18,0,2,2,1.494918073,10,1,4,0,0,1,0,3
18,1,0,1,9.213699469642675,25,1,1,1,0,0,0,2
18,1,0,2,17.81648263021255,24,0,2,0,0,1,0,4
15,0,3,2,1.8892485160217376,2,0,0,0,1,0,0,3
17,1,0,3,19.77751424275087,2,0,2,0,1,0,1,1
18,0,0,2,18.981387872908428,21,0,1,0,0,0,0,4
16,1,0,2,1.5654896145975172,4,1,4,1,1,0,0,4
17,1,0,1,18.668266408991098,21,0,2,0,1,1,0,1
16,0,0,3,7.262651805189244,22,0,3,0,0,0,0,3
17,0,2,1,16.89418334151725,10,0,3,0,0,0,1,4
16,0,0,2,8.367666754,2,0,4,1,0,0,0,1
15,0,0,1,8.817102254050317,12,1,2,1,0,1,0,3
18,0,1,3,12.684861819550852,20,0,2,0,0,0,0,2
16,1,1,2,15.489548385519667,7,0,0,0,0,0,0,0
17,1,2,2,0.6757830189649727,19,1,0,0,0,0,0,2
18,1,2,1,11.863119910542686,9,0,3,1,0,0,0,2
18,1,0,2,3.7346598819474197,1,1,0,0,0,0,0,0
17,1,2,2,6.918990357264059,3,0,2,0,0,0,0,2
16,1,0,2,6.959373323,17,0,0,0,0,0,0,2
15,1,3,1,9.381206804423073,18,0,3,0,0,1,0,1
15,0,0,4,6.682728237523468,3,0,2,0,0,1,1,1
16,0,3,3,2.147222369013355,19,0,1,0,0,0,1,3
18,1,2,1,2.912574770509029,25,0,1,0,1,0,1,4
18,1,0,3,0.6687597112219534,8,0,2,0,0,0,1,3
18,0,1,2,9.404981706575086,15,0,3,0,0,0,0,1
18,0,3,2,19.08895389705977,25,0,2,0,0,0,0,1
16,0,2,1,2.313504472962331,5,1,3,1,0,0,0,0
18,0,0,2,18.92528986006164,24,0,1,1,0,1,1,0
17,1,2,2,14.667230294641872,3,0,0,1,0,0,0,1
18,0,0,2,12.749976058683263,8,1,0,1,1,0,0,2
15,1,0,2,12.905555106471258,26,0,2,0,0,1,1,3
18,1,0,2,16.53455296792564,12,0,3,0,0,0,0,1
16,1,0,2,2.1383972875964274,8,0,1,1,1,0,0,1
15,0,2,0,10.095086471310834,5,0,3,0,0,0,0,0
16,0,0,3,13.941822765215171,20,0,2,0,0,0,0,3
16,1,2,2,11.736408901471274,18,1,4,0,0,0,0,3
15,1,0,1,16.655581420465893,13,1,3,0,1,0,0,4
16,1,0,1,1.4454341802270299,20,0,3,1,1,0,0,1
16,0,0,2,13.814020789983319,14,0,2,0,0,0,0,4
18,1,0,3,10.680554607694354,2,0,4,1,0,0,0,0
17,0,0,1,7.583217279598868,4,1,4,0,1,0,0,4
16,1,0,2,6.8054996446806175,20,0,2,0,0,0,1,2
16,1,1,0,12.416652655483858,17,0,2,0,1,1,0,1
16,1,0,2,17.819907492885296,13,0,2,0,0,0,1,1
